X_Value,Untitled,Untitled1
6.971500,18.440967,-0.050054
6.971600,18.949465,0.236024
6.971700,18.917684,1.571055
6.971800,18.885903,1.221404
6.971900,18.822341,1.634628
6.972000,18.282061,-4.023361
6.972100,18.949465,0.394956
6.972200,19.013028,0.363170
6.972300,18.154936,0.490315
6.972400,17.964249,0.585675
6.972500,18.154936,0.426743
6.972600,19.712214,0.331383
6.972700,18.504529,2.397503
6.972800,22.159364,0.363170
6.972900,19.203715,0.363170
6.973000,17.773562,0.490315
6.973100,18.599872,0.585675
6.973200,18.599872,0.426743
6.973300,18.472748,0.553888
6.973400,18.536310,0.553888
6.973500,18.186717,0.394956
6.973600,18.345623,0.458529
6.973700,18.282061,-10.921021
6.973800,18.377404,0.522102
6.973900,18.409185,0.204237
6.974000,17.741781,-0.145414
6.974100,18.313842,0.871753
6.974200,18.345623,1.761774
6.974300,18.218498,0.331383
6.974400,18.440967,1.888919
6.974500,17.582875,0.649248
6.974600,18.599872,0.363170
6.974700,19.108371,0.458529
6.974800,18.504529,0.458529
6.974900,16.883689,0.522102
6.975000,15.739567,0.585675
6.975100,18.631654,0.426743
6.975200,17.614656,0.394956
6.975300,21.047023,0.331383
6.975400,17.964249,0.522102
6.975500,17.265063,0.458529
6.975600,17.900687,0.522102
6.975700,17.996030,0.522102
6.975800,17.996030,0.458529
6.975900,17.868905,0.394956
6.976000,17.010814,0.394956
6.976100,17.773562,0.458529
6.976200,17.837124,0.490315
6.976300,17.710000,0.649248
6.976400,17.868905,0.045305
6.976500,18.091374,-0.431492
6.976600,17.741781,0.522102
6.976700,17.710000,1.698201
6.976800,17.741781,1.857133
6.976900,17.614656,6.370809
6.977000,17.710000,1.666414
6.977100,17.710000,0.394956
6.977200,17.773562,0.363170
6.977300,17.265063,0.522102
6.977400,16.343409,0.522102
6.977500,15.167506,0.363170
6.977600,16.788346,0.458529
6.977700,17.773562,0.490315
6.977800,20.602086,0.331383
6.977900,17.519313,0.426743
6.978000,18.059593,0.522102
6.978100,17.455750,9.358735
6.978200,17.519313,0.458529
6.978300,16.883689,0.458529
6.978400,17.582875,0.426743
6.978500,17.392188,0.331383
6.978600,17.360407,0.490315
6.978700,17.360407,0.553888
6.978800,16.915470,0.585675
6.978900,17.455750,0.267810
6.979000,18.059593,-1.162580
6.979100,17.392188,-0.940075
6.979200,17.296844,0.967112
6.979300,17.074376,1.253190
6.979400,17.360407,3.605388
6.979500,16.979033,0.394956
6.979600,17.169720,0.426743
6.979700,16.597659,1.698201
6.979800,17.551094,0.204237
6.979900,16.788346,0.458529
6.980000,14.595445,0.617461
6.980100,16.438753,0.490315
6.980200,16.788346,0.394956
6.980300,20.030025,0.490315
6.980400,17.074376,0.426743
6.980500,18.123155,0.490315
6.980600,17.169720,0.617461
6.980700,17.233282,0.522102
6.980800,16.947251,0.394956
6.980900,17.233282,0.458529
6.981000,16.597659,0.490315
6.981100,17.074376,0.553888
6.981200,17.074376,-4.468371
6.981300,16.470534,0.299597
6.981400,17.201501,-0.145414
6.981500,17.106157,-0.431492
6.981600,16.947251,2.016065
6.981700,19.140152,0.935326
6.981800,16.756564,1.888919
6.981900,16.979033,3.192164
6.982000,17.137938,0.426743
6.982100,17.328626,0.394956
6.982200,17.296844,0.490315
6.982300,16.534096,0.585675
6.982400,15.707786,0.458529
6.982500,17.646437,0.490315
6.982600,20.411399,-1.099007
6.982700,17.265063,0.394956
6.982800,19.934682,0.299597
6.982900,16.947251,0.458529
6.983000,16.693002,0.585675
6.983100,17.010814,0.236024
6.983200,16.947251,0.331383
6.983300,29.532596,0.490315
6.983400,16.947251,0.426743
6.983500,17.106157,0.458529
6.983600,16.724783,0.617461
6.983700,16.883689,0.649248
6.983800,16.915470,0.394956
6.983900,16.947251,-0.018268
6.984000,17.074376,1.094258
6.984100,16.979033,1.793560
6.984200,16.788346,0.681034
6.984300,16.788346,9.835532
6.984400,16.851908,2.524648
6.984500,17.296844,0.522102
6.984600,24.129797,0.458529
6.984700,16.502315,0.426743
6.984800,16.216284,0.426743
6.984900,17.678218,0.490315
6.985000,17.741781,0.522102
6.985100,17.423969,0.776394
6.985200,17.233282,0.363170
6.985300,12.211857,0.458529
6.985400,16.915470,0.426743
6.985500,16.756564,-2.434038
6.985600,16.820127,0.839966
6.985700,17.042595,0.585675
6.985800,16.915470,0.267810
6.985900,16.883689,0.490315
6.986000,16.851908,0.585675
6.986100,16.851908,0.967112
6.986200,16.756564,0.331383
6.986300,16.947251,0.299597
6.986400,16.883689,1.284977
6.986500,16.724783,1.571055
6.986600,16.883689,-0.431492
6.986700,16.883689,0.108878
6.986800,16.788346,-1.893668
6.986900,16.820127,-1.607590
6.987000,16.756564,0.394956
6.987100,16.724783,0.712821
6.987200,16.534096,0.490315
6.987300,17.455750,0.522102
6.987400,17.360407,0.394956
6.987500,17.423969,0.490315
6.987600,17.265063,0.839966
6.987700,15.453536,0.331383
6.987800,16.629440,0.458529
6.987900,16.788346,0.490315
6.988000,16.851908,0.585675
6.988100,16.724783,0.394956
6.988200,16.756564,0.490315
6.988300,16.724783,0.458529
6.988400,16.693002,0.394956
6.988500,16.597659,0.522102
6.988600,16.534096,0.585675
6.988700,16.597659,0.108878
6.988800,16.724783,0.204237
6.988900,16.724783,0.681034
6.989000,16.724783,1.602841
6.989100,16.629440,1.380336
6.989200,16.565877,1.253190
6.989300,16.756564,0.108878
6.989400,16.693002,-3.610137
6.989500,16.693002,0.522102
6.989600,16.470534,0.617461
6.989700,15.707786,0.426743
6.989800,15.898473,0.490315
6.989900,17.582875,0.553888
6.990000,16.661221,0.426743
6.990100,18.059593,0.299597
6.990200,19.902901,0.490315
6.990300,16.470534,0.458529
6.990400,16.693002,0.649248
6.990500,16.597659,0.585675
6.990600,16.597659,0.204237
6.990700,16.629440,0.426743
6.990800,16.565877,0.458529
6.990900,16.597659,0.553888
6.991000,16.565877,0.553888
6.991100,16.502315,0.712821
6.991200,16.629440,0.458529
6.991300,16.629440,51.984367
6.991400,16.597659,0.140664
6.991500,16.534096,1.475695
6.991600,17.074376,0.426743
6.991700,16.502315,1.888919
6.991800,16.343409,3.955039
6.991900,16.565877,0.998899
6.992000,16.756564,0.394956
6.992100,16.502315,0.681034
6.992200,15.485317,0.585675
6.992300,13.546666,0.553888
6.992400,16.661221,0.394956
6.992500,16.216284,-0.399705
6.992600,19.489745,50.108967
6.992700,16.534096,0.363170
6.992800,16.438753,0.490315
6.992900,16.502315,0.553888
6.993000,16.502315,0.553888
6.993100,16.438753,0.013519
6.993200,16.502315,0.553888
6.993300,16.375190,0.490315
6.993400,16.438753,0.363170
6.993500,16.438753,0.649248
6.993600,16.502315,0.998899
6.993700,16.470534,0.204237
6.993800,16.661221,-0.050054
6.993900,16.502315,-0.558637
6.994000,16.406971,0.998899
6.994100,16.311628,0.204237
6.994200,16.597659,2.016065
6.994300,16.629440,3.796106
6.994400,26.132011,1.571055
6.994500,16.438753,0.490315
6.994600,16.184503,0.490315
6.994700,15.262849,0.458529
6.994800,17.328626,0.522102
6.994900,16.216284,0.585675
6.995000,17.773562,0.331383
6.995100,19.839338,0.331383
6.995200,16.820127,0.553888
6.995300,16.216284,0.490315
6.995400,16.311628,-1.512231
6.995500,16.343409,0.553888
6.995600,16.534096,0.236024
6.995700,16.375190,0.458529
6.995800,16.184503,0.490315
6.995900,16.406971,7.737626
6.996000,16.311628,0.490315
6.996100,16.279847,0.236024
6.996200,16.406971,0.299597
6.996300,16.216284,0.267810
6.996400,16.184503,2.016065
6.996500,16.248066,1.507482
6.996600,16.311628,0.967112
6.996700,16.343409,0.553888
6.996800,16.375190,-1.035434
6.996900,16.406971,0.490315
6.997000,16.089160,0.363170
6.997100,15.866692,0.172451
6.997200,17.900687,0.522102
6.997300,17.582875,0.426743
6.997400,17.010814,0.267810
6.997500,17.233282,0.522102
6.997600,12.466106,-0.240773
6.997700,16.184503,0.458529
6.997800,16.057379,0.490315
6.997900,16.375190,0.871753
6.998000,16.406971,0.458529
6.998100,20.633868,0.267810
6.998200,16.248066,0.458529
6.998300,16.152722,0.363170
6.998400,16.089160,0.522102
6.998500,16.343409,0.553888
6.998600,16.216284,0.108878
6.998700,16.184503,0.331383
6.998800,16.152722,1.221404
6.998900,16.248066,2.016065
6.999000,16.120941,0.998899
6.999100,16.120941,0.808180
6.999200,16.343409,-0.653997
6.999300,15.993816,-1.067221
6.999400,16.152722,0.649248
6.999500,15.930254,0.553888
6.999600,15.803129,0.998899
6.999700,16.438753,0.458529
6.999800,16.693002,0.490315
6.999900,16.915470,0.267810
7.000000,16.883689,0.458529
7.000100,14.881475,0.363170
7.000200,9.891831,0.426743
7.000300,15.962035,0.522102
7.000400,16.089160,0.299597
7.000500,16.184503,0.553888
7.000600,16.152722,0.585675
7.000700,16.089160,0.490315
7.000800,16.057379,0.394956
7.000900,16.057379,0.458529
7.001000,16.025597,0.426743
7.001100,16.152722,0.617461
7.001200,16.152722,0.553888
7.001300,16.089160,-0.781143
7.001400,16.057379,-1.194366
7.001500,17.487531,0.935326
7.001600,15.962035,-0.240773
7.001700,15.962035,3.573601
7.001800,15.930254,0.299597
7.001900,16.025597,0.490315
7.002000,16.438753,0.553888
7.002100,15.644223,0.426743
7.002200,13.387760,0.458529
7.002300,15.962035,0.458529
7.002400,15.072162,1.062472
7.002500,19.140152,-67.532691
7.002600,15.993816,0.681034
7.002700,12.688574,0.490315
7.002800,16.089160,0.522102
7.002900,16.152722,0.522102
7.003000,16.089160,0.490315
7.003100,16.184503,0.458529
7.003200,16.057379,0.331383
7.003300,15.930254,0.458529
7.003400,16.089160,0.553888
7.003500,16.057379,0.522102
7.003600,15.993816,0.458529
7.003700,16.216284,-0.240773
7.003800,15.898473,-0.018268
7.003900,16.025597,1.952492
7.004000,16.089160,0.839966
7.004100,16.089160,1.666414
7.004200,16.120941,2.397503
7.004300,16.311628,0.490315
7.004400,17.010814,0.522102
7.004500,15.834910,0.426743
7.004600,15.199287,0.299597
7.004700,15.834910,0.458529
7.004800,16.851908,0.458529
7.004900,16.248066,0.426743
7.005000,19.521526,0.426743
7.005100,17.106157,0.394956
7.005200,16.248066,0.426743
7.005300,16.502315,0.553888
7.005400,16.406971,0.903539
7.005500,16.343409,0.553888
7.005600,16.406971,0.522102
7.005700,16.375190,0.490315
7.005800,15.834910,0.522102
7.005900,16.311628,0.553888
7.006000,16.375190,0.490315
7.006100,16.470534,0.236024
7.006200,16.406971,0.871753
7.006300,16.534096,2.016065
7.006400,16.565877,1.316763
7.006500,16.375190,1.062472
7.006600,16.534096,0.204237
7.006700,16.470534,-1.480445
7.006800,16.438753,0.299597
7.006900,16.216284,0.458529
7.007000,16.057379,0.522102
7.007100,16.565877,0.363170
7.007200,17.614656,0.426743
7.007300,25.909542,0.585675
7.007400,17.614656,0.299597
7.007500,16.120941,0.458529
7.007600,14.404758,0.649248
7.007700,16.534096,0.458529
7.007800,16.438753,0.617461
7.007900,16.565877,0.617461
7.008000,18.504529,0.394956
7.008100,16.693002,0.331383
7.008200,16.565877,0.458529
7.008300,16.502315,0.363170
7.008400,16.597659,0.331383
7.008500,16.534096,0.681034
7.008600,16.756564,0.903539
7.008700,16.851908,0.585675
7.008800,16.661221,-0.876502
7.008900,16.756564,0.744607
7.009000,16.693002,-0.399705
7.009100,16.693002,-0.208986
7.009200,16.661221,3.541815
7.009300,16.915470,0.490315
7.009400,17.137938,0.458529
7.009500,17.265063,0.267810
7.009600,16.343409,0.553888
7.009700,13.133511,0.490315
7.009800,15.834910,0.426743
7.009900,15.993816,0.522102
7.010000,19.998244,0.394956
7.010100,16.057379,0.394956
7.010200,16.820127,0.553888
7.010300,16.915470,0.585675
7.010400,16.788346,0.426743
7.010500,16.851908,0.363170
7.010600,16.788346,0.744607
7.010700,16.883689,0.394956
7.010800,16.693002,0.490315
7.010900,16.788346,0.617461
7.011000,16.947251,0.585675
7.011100,16.947251,-0.113627
7.011200,16.947251,-0.050054
7.011300,17.010814,1.507482
7.011400,16.851908,7.006538
7.011500,16.947251,1.062472
7.011600,16.979033,0.998899
7.011700,16.979033,-4.277652
7.011800,17.074376,0.426743
7.011900,16.279847,0.617461
7.012000,16.152722,0.458529
7.012100,17.296844,0.776394
7.012200,18.504529,0.490315
7.012300,17.582875,29.511346
7.012400,17.678218,0.394956
7.012500,13.006386,0.394956
7.012600,16.947251,0.236024
7.012700,16.883689,0.363170
7.012800,23.303486,0.490315
7.012900,16.915470,0.458529
7.013000,16.979033,0.363170
7.013100,17.328626,-0.081841
7.013200,16.915470,0.458529
7.013300,10.146080,0.363170
7.013400,16.883689,0.331383
7.013500,16.851908,0.236024
7.013600,17.074376,0.236024
7.013700,16.947251,1.126044
7.013800,16.947251,0.617461
7.013900,16.915470,1.062472
7.014000,16.947251,0.585675
7.014100,16.947251,-1.385085
7.014200,17.042595,-1.925455
7.014300,30.581375,0.426743
7.014400,16.661221,0.522102
7.014500,17.805343,0.458529
7.014600,18.059593,0.649248
7.014700,17.201501,0.458529
7.014800,16.184503,0.394956
7.014900,16.089160,0.426743
7.015000,14.945037,0.394956
7.015100,16.851908,0.458529
7.015200,16.947251,0.490315
7.015300,16.915470,0.458529
7.015400,16.915470,0.522102
7.015500,17.201501,0.363170
7.015600,16.883689,0.649248
7.015700,16.883689,0.331383
7.015800,16.883689,0.490315
7.015900,16.820127,0.585675
7.016000,16.629440,0.617461
7.016100,16.979033,0.585675
7.016200,17.074376,-0.749356
7.016300,16.820127,-0.272559
7.016400,16.820127,1.443909
7.016500,16.534096,0.998899
7.016600,16.851908,3.764320
7.016700,17.074376,1.443909
7.016800,17.169720,0.490315
7.016900,16.502315,0.394956
7.017000,14.659007,0.363170
7.017100,16.788346,0.553888
7.017200,22.858550,0.522102
7.017300,17.106157,0.394956
7.017400,20.411399,0.426743
7.017500,19.330839,0.363170
7.017600,16.979033,0.267810
7.017700,16.979033,0.553888
7.017800,17.106157,0.458529
7.017900,17.137938,0.522102
7.018000,16.851908,0.458529
7.018100,17.074376,0.553888
7.018200,17.169720,0.331383
7.018300,17.106157,0.458529
7.018400,17.137938,0.553888
7.018500,17.805343,0.236024
7.018600,17.328626,-0.272559
7.018700,17.169720,1.920706
7.018800,17.169720,1.793560
7.018900,17.233282,0.998899
7.019000,17.042595,1.507482
7.019100,17.296844,0.299597
7.019200,17.455750,0.394956
7.019300,17.455750,-3.864428
7.019400,17.106157,0.331383
7.019500,16.343409,0.426743
7.019600,18.186717,0.458529
7.019700,18.822341,0.490315
7.019800,18.631654,0.426743
7.019900,17.773562,0.458529
7.020000,13.038167,0.458529
7.020100,17.360407,0.394956
7.020200,17.423969,0.490315
7.020300,17.296844,0.490315
7.020400,17.423969,0.617461
7.020500,17.646437,0.490315
7.020600,17.328626,0.172451
7.020700,17.360407,0.394956
7.020800,17.360407,0.490315
7.020900,17.392188,0.331383
7.021000,17.265063,0.236024
7.021100,17.455750,0.553888
7.021200,17.423969,1.030685
7.021300,-25.544178,1.380336
7.021400,17.296844,1.094258
7.021500,17.423969,0.744607
7.021600,17.423969,-1.353299
7.021700,17.455750,0.490315
7.021800,17.169720,0.458529
7.021900,16.883689,0.458529
7.022000,17.296844,0.553888
7.022100,18.790559,0.363170
7.022200,19.044809,0.426743
7.022300,17.996030,0.363170
7.022400,18.854122,0.426743
7.022500,17.614656,0.426743
7.022600,17.360407,0.585675
7.022700,17.296844,0.553888
7.022800,17.455750,0.649248
7.022900,47.838552,0.363170
7.023000,17.328626,1.412123
7.023100,17.423969,0.331383
7.023200,17.296844,0.490315
7.023300,17.265063,0.490315
7.023400,17.328626,0.490315
7.023500,17.423969,0.236024
7.023600,17.233282,-0.050054
7.023700,17.233282,0.617461
7.023800,17.360407,1.761774
7.023900,17.169720,0.903539
7.024000,17.201501,1.634628
7.024100,17.328626,1.348550
7.024200,15.993816,0.299597
7.024300,17.106157,0.394956
7.024400,16.693002,0.490315
7.024500,16.216284,0.426743
7.024600,18.218498,0.776394
7.024700,17.137938,0.426743
7.024800,18.377404,0.426743
7.024900,20.474962,0.331383
7.025000,17.614656,0.363170
7.025100,17.010814,-2.338679
7.025200,17.010814,-6.121267
7.025300,17.137938,0.458529
7.025400,16.947251,0.426743
7.025500,17.042595,0.426743
7.025600,16.851908,0.490315
7.025700,16.820127,0.363170
7.025800,16.947251,0.458529
7.025900,16.883689,0.585675
7.026000,16.851908,0.426743
7.026100,16.947251,-11.016380
7.026200,17.010814,-0.050054
7.026300,16.788346,1.380336
7.026400,16.788346,1.602841
7.026500,16.915470,3.891466
7.026600,16.724783,0.776394
7.026700,16.661221,0.490315
7.026800,17.169720,0.458529
7.026900,16.915470,0.522102
7.027000,16.025597,0.490315
7.027100,3.758064,0.585675
7.027200,15.771348,0.331383
7.027300,16.152722,0.426743
7.027400,19.743995,0.426743
7.027500,18.631654,0.363170
7.027600,16.693002,0.712821
7.027700,16.693002,0.553888
7.027800,16.851908,0.522102
7.027900,16.756564,0.426743
7.028000,16.724783,-3.800856
7.028100,16.820127,0.363170
7.028200,16.629440,0.458529
7.028300,19.616870,0.681034
7.028400,16.756564,0.426743
7.028500,16.629440,0.522102
7.028600,16.883689,-0.781143
7.028700,16.693002,-0.685783
7.028800,16.883689,1.189617
7.028900,16.693002,0.299597
7.029000,16.693002,3.923252
7.029100,16.915470,0.903539
7.029200,17.074376,0.363170
7.029300,16.979033,0.744607
7.029400,15.962035,0.490315
7.029500,14.595445,0.426743
7.029600,16.693002,0.553888
7.029700,16.025597,0.426743
7.029800,16.152722,0.426743
7.029900,16.851908,0.458529
7.030000,13.419541,0.871753
7.030100,17.042595,0.617461
7.030200,17.010814,0.045305
7.030300,17.042595,0.394956
7.030400,17.042595,0.394956
7.030500,16.693002,0.299597
7.030600,16.947251,0.426743
7.030700,17.010814,0.522102
7.030800,17.201501,0.553888
7.030900,17.042595,0.522102
7.031000,16.152722,0.839966
7.031100,17.169720,-0.367919
7.031200,16.788346,-2.306892
7.031300,17.169720,-0.431492
7.031400,17.233282,-0.145414
7.031500,16.534096,3.351096
7.031600,17.010814,0.458529
7.031700,17.296844,0.458529
7.031800,17.805343,0.426743
7.031900,17.137938,0.490315
7.032000,18.250280,0.490315
7.032100,17.296844,0.363170
7.032200,16.724783,-3.101554
7.032300,20.316056,0.394956
7.032400,17.455750,0.426743
7.032500,16.979033,0.331383
7.032600,17.328626,0.236024
7.032700,17.519313,0.490315
7.032800,23.811985,0.363170
7.032900,17.360407,-0.653997
7.033000,17.487531,0.363170
7.033100,17.487531,0.776394
7.033200,17.423969,0.522102
7.033300,17.519313,0.585675
7.033400,17.551094,0.331383
7.033500,17.868905,-0.145414
7.033600,17.678218,0.585675
7.033700,17.392188,1.825346
7.033800,17.519313,-10.634943
7.033900,17.455750,2.016065
7.034000,17.678218,1.539268
7.034100,17.710000,1.507482
7.034200,17.773562,0.394956
7.034300,17.741781,0.458529
7.034400,16.470534,0.490315
7.034500,19.076590,0.363170
7.034600,17.455750,1.888919
7.034700,18.917684,0.458529
7.034800,21.047023,0.331383
7.034900,18.186717,0.394956
7.035000,17.996030,0.522102
7.035100,17.741781,0.394956
7.035200,17.678218,0.458529
7.035300,17.805343,0.458529
7.035400,17.964249,0.490315
7.035500,17.741781,0.267810
7.035600,17.678218,-0.208986
7.035700,17.900687,0.490315
7.035800,17.837124,0.236024
7.035900,17.868905,0.236024
7.036000,17.900687,1.253190
7.036100,17.837124,1.221404
7.036200,17.805343,0.585675
7.036300,17.837124,1.030685
7.036400,17.932468,0.045305
7.036500,17.678218,-2.052601
7.036600,17.710000,0.426743
7.036700,17.678218,0.426743
7.036800,17.964249,0.522102
7.036900,30.835624,0.458529
7.037000,18.758778,0.458529
7.037100,17.868905,0.299597
7.037200,16.820127,0.553888
7.037300,16.248066,0.363170
7.037400,17.710000,0.331383
7.037500,17.614656,0.522102
7.037600,17.710000,0.585675
7.037700,17.741781,-0.526851
7.037800,17.741781,0.299597
7.037900,17.582875,0.458529
7.038000,17.678218,0.522102
7.038100,17.551094,-0.208986
7.038200,17.455750,0.553888
7.038300,17.614656,0.585675
7.038400,17.614656,0.394956
7.038500,17.646437,-0.304346
7.038600,17.646437,0.331383
7.038700,17.487531,1.825346
7.038800,17.423969,0.681034
7.038900,17.265063,1.761774
7.039000,17.519313,-2.338679
7.039100,18.059593,0.267810
7.039200,17.582875,1.062472
7.039300,17.233282,0.426743
7.039400,16.661221,0.490315
7.039500,17.837124,0.585675
7.039600,18.854122,0.331383
7.039700,17.805343,0.363170
7.039800,18.822341,0.522102
7.039900,14.945037,0.458529
7.040000,17.551094,0.458529
7.040100,17.487531,0.490315
7.040200,17.392188,0.553888
7.040300,17.646437,0.394956
7.040400,17.487531,0.522102
7.040500,17.487531,0.458529
7.040600,17.455750,0.363170
7.040700,17.519313,0.267810
7.040800,17.423969,0.299597
7.040900,17.551094,0.744607
7.041000,17.741781,0.998899
7.041100,17.805343,0.108878
7.041200,17.551094,0.426743
7.041300,17.614656,-0.526851
7.041400,17.519313,-0.145414
7.041500,17.455750,3.446455
7.041600,17.487531,0.458529
7.041700,17.519313,0.490315
7.041800,17.964249,0.522102
7.041900,18.440967,0.490315
7.042000,15.389974,0.331383
7.042100,17.614656,-61.080042
7.042200,16.597659,0.394956
7.042300,16.184503,0.331383
7.042400,17.423969,0.394956
7.042500,17.582875,0.458529
7.042600,17.614656,0.681034
7.042700,17.042595,0.553888
7.042800,17.741781,0.522102
7.042900,17.519313,0.458529
7.043000,38.272419,0.394956
7.043100,17.392188,0.394956
7.043200,17.360407,0.617461
7.043300,17.455750,0.681034
7.043400,17.423969,0.617461
7.043500,17.455750,-0.685783
7.043600,17.265063,-0.463278
7.043700,17.328626,1.189617
7.043800,17.487531,-0.145414
7.043900,16.883689,0.744607
7.044000,17.328626,0.394956
7.044100,17.265063,0.585675
7.044200,16.979033,0.490315
7.044300,17.837124,0.394956
7.044400,16.534096,0.553888
7.044500,15.072162,0.458529
7.044600,17.614656,0.681034
7.044700,16.534096,0.394956
7.044800,20.760992,0.458529
7.044900,17.519313,0.267810
7.045000,17.551094,-20.361597
7.045100,17.423969,0.585675
7.045200,17.551094,0.363170
7.045300,17.519313,0.458529
7.045400,17.487531,0.490315
7.045500,17.360407,0.394956
7.045600,17.360407,0.490315
7.045700,17.360407,0.522102
7.045800,17.137938,0.267810
7.045900,17.487531,0.045305
7.046000,17.423969,0.903539
7.046100,17.455750,2.238570
7.046200,17.423969,9.962678
7.046300,16.979033,0.871753
7.046400,17.265063,-0.526851
7.046500,17.678218,-1.639377
7.046600,17.360407,0.744607
7.046700,17.042595,0.394956
7.046800,17.932468,0.490315
7.046900,18.631654,0.426743
7.047000,17.296844,0.458529
7.047100,17.900687,0.394956
7.047200,15.072162,0.394956
7.047300,15.072162,0.267810
7.047400,17.169720,0.553888
7.047500,17.487531,0.394956
7.047600,17.296844,0.617461
7.047700,17.296844,0.617461
7.047800,17.233282,-0.050054
7.047900,17.265063,0.394956
7.048000,17.042595,0.426743
7.048100,17.201501,0.363170
7.048200,17.201501,0.426743
7.048300,17.614656,0.681034
7.048400,17.296844,0.839966
7.048500,17.201501,-0.971861
7.048600,17.010814,-1.353299
7.048700,17.137938,1.030685
7.048800,16.820127,-0.399705
7.048900,17.169720,3.446455
7.049000,17.010814,0.426743
7.049100,17.106157,0.426743
7.049200,17.519313,0.394956
7.049300,18.599872,0.490315
7.049400,17.201501,0.458529
7.049500,17.010814,0.426743
7.049600,16.343409,0.458529
7.049700,12.974605,0.522102
7.049800,-6.666161,0.363170
7.049900,17.265063,0.426743
7.050000,17.487531,0.490315
7.050100,17.487531,0.585675
7.050200,17.487531,0.553888
7.050300,17.392188,0.458529
7.050400,17.233282,0.363170
7.050500,17.265063,0.267810
7.050600,17.296844,0.458529
7.050700,17.487531,0.490315
7.050800,17.455750,0.839966
7.050900,17.582875,0.649248
7.051000,17.137938,-0.653997
7.051100,17.582875,-1.893668
7.051200,17.455750,-0.526851
7.051300,17.201501,0.236024
7.051400,17.487531,3.446455
7.051500,17.519313,0.426743
7.051600,17.487531,0.458529
7.051700,17.900687,0.490315
7.051800,18.059593,0.426743
7.051900,17.773562,0.299597
7.052000,17.773562,-22.872727
7.052100,16.724783,0.363170
7.052200,16.216284,0.426743
7.052300,20.411399,0.490315
7.052400,17.646437,-1.512231
7.052500,17.805343,0.426743
7.052600,16.406971,0.522102
7.052700,17.614656,0.490315
7.052800,18.027811,0.458529
7.052900,17.678218,0.363170
7.053000,17.996030,0.394956
7.053100,17.805343,0.490315
7.053200,17.805343,12.251303
7.053300,17.837124,0.617461
7.053400,17.868905,0.077092
7.053500,18.218498,-0.304346
7.053600,17.678218,1.412123
7.053700,17.837124,0.490315
7.053800,17.773562,1.857133
7.053900,19.013028,4.018612
7.054000,17.996030,1.253190
7.054100,18.218498,0.458529
7.054200,17.582875,0.458529
7.054300,16.693002,0.617461
7.054400,17.010814,0.458529
7.054500,17.328626,0.426743
7.054600,18.917684,0.426743
7.054700,21.396616,0.331383
7.054800,16.947251,6.815819
7.054900,17.932468,0.935326
7.055000,18.091374,0.490315
7.055100,17.996030,0.458529
7.055200,17.932468,0.585675
7.055300,18.091374,0.490315
7.055400,17.964249,0.394956
7.055500,17.741781,0.490315
7.055600,17.900687,0.394956
7.055700,17.900687,0.363170
7.055800,17.837124,0.236024
7.055900,17.900687,1.412123
7.056000,17.868905,0.490315
7.056100,17.805343,-1.957241
7.056200,17.646437,-0.367919
7.056300,17.710000,-28.657861
7.056400,17.805343,3.096805
7.056500,17.487531,0.363170
7.056600,17.741781,0.236024
7.056700,18.282061,0.363170
7.056800,19.330839,0.522102
7.056900,15.389974,0.522102
7.057000,18.059593,0.490315
7.057100,17.010814,0.458529
7.057200,18.059593,0.299597
7.057300,17.805343,0.426743
7.057400,17.614656,0.363170
7.057500,17.582875,0.617461
7.057600,17.773562,0.172451
7.057700,17.741781,-3.578350
7.057800,17.646437,0.490315
7.057900,17.678218,0.363170
7.058000,17.900687,0.458529
7.058100,17.614656,0.553888
7.058200,17.614656,0.490315
7.058300,17.710000,0.172451
7.058400,17.741781,0.808180
7.058500,17.741781,2.429289
7.058600,17.710000,0.967112
7.058700,17.614656,1.094258
7.058800,17.582875,1.443909
7.058900,17.773562,-2.815476
7.059000,17.996030,-0.050054
7.059100,17.805343,1.094258
7.059200,17.106157,0.490315
7.059300,17.741781,0.394956
7.059400,19.267277,4.368263
7.059500,19.076590,0.490315
7.059600,18.218498,0.871753
7.059700,17.201501,0.426743
7.059800,16.184503,0.458529
7.059900,17.741781,0.458529
7.060000,17.900687,0.363170
7.060100,21.587303,-0.240773
7.060200,17.805343,0.299597
7.060300,17.868905,0.426743
7.060400,17.741781,0.394956
7.060500,17.582875,0.394956
7.060600,17.710000,-0.304346
7.060700,17.741781,0.553888
7.060800,17.710000,0.808180
7.060900,17.868905,0.585675
7.061000,18.027811,-0.653997
7.061100,17.582875,1.634628
7.061200,17.773562,-0.495065
7.061300,17.773562,0.172451
7.061400,17.614656,3.414669
7.061500,17.614656,0.426743
7.061600,17.900687,0.108878
7.061700,18.282061,0.394956
7.061800,17.582875,-5.294819
7.061900,15.072162,0.490315
7.062000,17.392188,0.394956
7.062100,16.724783,0.299597
7.062200,20.760992,0.394956
7.062300,17.582875,0.331383
7.062400,17.614656,0.585675
7.062500,18.313842,0.490315
7.062600,18.123155,0.681034
7.062700,17.646437,0.458529
7.062800,17.741781,0.522102
7.062900,17.741781,0.363170
7.063000,17.360407,0.458529
7.063100,17.678218,0.585675
7.063200,17.741781,0.426743
7.063300,17.741781,0.140664
7.063400,17.741781,1.030685
7.063500,17.519313,1.857133
7.063600,17.805343,1.126044
7.063700,17.678218,0.712821
7.063800,17.551094,-0.145414
7.063900,17.932468,-1.130794
